[07/12 17:23:40] TDN INFO: storing name: TDN__kinetics_frame_RGB_resnet50_avg_segment3_e100
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: first_conv_bias has 1 params, lr_mult: 2, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: normal_weight has 143 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: normal_bias has 64 params, lr_mult: 2, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: BN scale/shift has 232 params, lr_mult: 1, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: => decoded_type 'decord'
[07/12 17:26:55] TDN INFO: Epoch: [0][600/3574], lr: 0.02000	Time 0.307 (0.314)	Data 0.000 (0.003)	Loss 5.4410 (4.8642)	Prec@1 0.000 (7.384)	Prec@5 0.000 (21.631)
[07/12 17:27:01] TDN INFO: Epoch: [0][620/3574], lr: 0.02000	Time 0.301 (0.313)	Data 0.000 (0.003)	Loss 5.7422 (4.8510)	Prec@1 0.000 (7.629)	Prec@5 0.000 (21.920)
[07/12 17:27:07] TDN INFO: Epoch: [0][640/3574], lr: 0.02000	Time 0.314 (0.313)	Data 0.000 (0.003)	Loss 5.7179 (4.8358)	Prec@1 0.000 (7.761)	Prec@5 12.500 (22.192)
[07/12 17:27:13] TDN INFO: Epoch: [0][660/3574], lr: 0.02000	Time 0.289 (0.312)	Data 0.000 (0.003)	Loss 5.2826 (4.8197)	Prec@1 0.000 (7.905)	Prec@5 12.500 (22.542)
[07/12 17:27:19] TDN INFO: Epoch: [0][680/3574], lr: 0.02000	Time 0.295 (0.312)	Data 0.000 (0.002)	Loss 4.6217 (4.8046)	Prec@1 0.000 (7.948)	Prec@5 12.500 (22.742)
[07/12 17:27:25] TDN INFO: Epoch: [0][700/3574], lr: 0.02000	Time 0.294 (0.312)	Data 0.000 (0.002)	Loss 4.7809 (4.7893)	Prec@1 0.000 (8.149)	Prec@5 0.000 (23.039)
[07/12 17:27:31] TDN INFO: Epoch: [0][720/3574], lr: 0.02000	Time 0.318 (0.311)	Data 0.000 (0.002)	Loss 4.3546 (4.7689)	Prec@1 12.500 (8.391)	Prec@5 25.000 (23.474)
[07/12 17:27:37] TDN INFO: Epoch: [0][740/3574], lr: 0.02000	Time 0.296 (0.311)	Data 0.000 (0.002)	Loss 4.2129 (4.7520)	Prec@1 25.000 (8.586)	Prec@5 25.000 (23.853)
[07/12 17:27:43] TDN INFO: Epoch: [0][760/3574], lr: 0.02000	Time 0.302 (0.311)	Data 0.000 (0.002)	Loss 4.2213 (4.7346)	Prec@1 12.500 (8.755)	Prec@5 25.000 (24.212)
[07/12 17:27:49] TDN INFO: Epoch: [0][780/3574], lr: 0.02000	Time 0.281 (0.310)	Data 0.000 (0.002)	Loss 3.7061 (4.7213)	Prec@1 25.000 (8.883)	Prec@5 37.500 (24.584)
[07/12 17:27:55] TDN INFO: Epoch: [0][800/3574], lr: 0.02000	Time 0.295 (0.310)	Data 0.000 (0.002)	Loss 4.1353 (4.7074)	Prec@1 25.000 (9.082)	Prec@5 50.000 (24.906)
[07/12 17:28:01] TDN INFO: Epoch: [0][820/3574], lr: 0.02000	Time 0.296 (0.310)	Data 0.000 (0.002)	Loss 4.6059 (4.6929)	Prec@1 12.500 (9.257)	Prec@5 37.500 (25.167)
[07/12 17:28:07] TDN INFO: Epoch: [0][840/3574], lr: 0.02000	Time 0.268 (0.309)	Data 0.000 (0.002)	Loss 3.9741 (4.6816)	Prec@1 12.500 (9.364)	Prec@5 37.500 (25.461)
